"ANOENC"	"NUMERO"	"CLAVE"	"CLATEO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCUP"	"NUMNOCUP"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"UNIONSP"	"ESTADOCIVILSP"	"NORDENCOSP"	"NORDENP1SP"	"NORDENP2SP"	"PAISPADRESP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"JORNADASP"	"OCUSP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"VALOREST"	"CAPITPDTE"	"CAPITMENS"	"INTERESMENS"	"DISPOSIOV"	"NUMOVD"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"GASTOTGR01"	"GASTOTGR02"	"GASTOTGR03"	"GASTOTGR04"	"GASTOTGR05"	"GASTOTGR06"	"GASTOTGR07"	"GASTOTGR08"	"GASTOTGR09"	"GASTOTGR10"	"GASTOTGR11"	"GASTOTGR12"	"GASTOTGR13"	"CAPROP"	"CAJENA"	"PENSIOJUB"	"PENSIOINCAP"	"PENSIOTR"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"
2024	00042	2	2	16	2	1	1	1	276.686895	3	3	0	0	0	3	0	1	2	1	2	0	1	0	0	2	0	0	2	1	2	1	0	3	1	1	2.4	2	2	0	07						04	03				01	53	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	8	4	H	3	1	6	1	1	01	1	2	4	2	2	5	1	90	1	2	1	2	210000	-9	-0.09	-0.09	6		9972081.26	12.22	7458280.38	0	0	0	2513800.88	2763490.63	24037.7	802911.19	3108124.33	51305.75	558533.17	638354.22	410604.54	168345.5	249018.21	836250.29	100437.34	260668.37	6	1	6	6	6	6	6	6	6	2	2		06	2
2024	00043	1	2	15	2	6	5	3	617.840846	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	73	1	1	1		1		3	02	99	99	1	1	1	1	3	2		2	1	-9	03	1	9	5	A	1	1	6	1	1	08	5	1	2	2	2	6	1	150	1	2	1	2	120000				6		10415172.82	0	5402219.81	0	0	0	5012953.01	1736748.58	27250.59	0	6581033.08	742661.88	108411.72	27802.84	407774.96	54200.56	0	200730.08	339812.47	188746.06	6	6	1	6	6	6	6	6	6	3	3		03	1
2024	00044	2	2	06	1	1	1	1	415.613914	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10						07	04				01	47	1	1	1		1		1	99	02	99	1	1	3	2	1	1	1	1	1	-9	03	1	9	5	G	3	1	6	1	1	01	1	2	4	2	2	5	6	70	1	2	6		120000	67000	350	-0.09	6		9274408.27	5.59	6857665.02	0	0	0	2416743.25	1492948.04	13607.64	26197.82	3168805.88	282772.88	60848.82	1976003.23	544932.48	414888.32	0	604203.25	416445.14	272754.78	6	1	6	6	1	6	6	6	6	2	2		05	2
2024	00045	1	2	08	4	6	5	3	622.84407	4	4	0	0	0	3	1	1	3	1	3	0	1	0	1	2	0	0	3	1	2	2	0	4	1	1	2.9	2.3	2	2	10						07	04				02	42	6	1	1		1		1	99	01	99	1	1	3	2	1	1	1	1	1	1200	-9	1	9	5	H	3	1	6	1	2	01	1	1	2	4	2	5	6	150	1	1	1	1	95000				6		17361659.44	7.82	12853844.66	0	0	0	4507814.79	2917793.59	4152.26	770510.84	5310037.95	284202.7	486235.62	2534512.93	1143315.22	484492.84	0	2171493.41	672671.6	582240.49	6	1	6	6	6	6	6	6	6	2	2	2400	05	2
2024	00046	1	1	13	3	6	1	1	1972.524201	5	5	0	0	0	5	0	1	4	1	4	0	1	2	0	2	0	0	2	3	2	3	2	3	3	3	3.8	3	4	4	11						06	04				01	56	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	5000	-9	1	2	2	J	3	1	6	1	1	02	2	1	1	1	1	8	1	300	1	2	1	2	500000				1	1	248151875.99	0.79	167871832.15	0	0	0	80280043.84	14544054.33	36946.73	64015.62	95100643.87	23941658.73	3670403.8	58047760.92	5878322.16	7837082.35	16667829.5	601546.18	5376331.69	16385280.1	6	1	6	6	6	6	6	6	6	2	2	6800	08	2
2024	00047	1	1	08	4	6	5	3	691.58622	4	4	0	0	0	4	0	0	4	1	3	0	0	2	0	2	0	0	3	1	2	2	1	3	1	1	3.1	2.5	3	3	11						05	04				01	45	6	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	5	3	Q	3	1	6	1	1	01	1	2	2	4	2	6	1	120	1	1	1	1	-9	45813	261	175.37	6		21252162.51	8.86	18134100.25	0	0	0	3118062.26	5141314.62	1387978.3	878135.71	5581159.15	1319654.66	2000013.06	1657148.6	425151.11	305279.91	857.57	1539906.92	576321.85	439241.04	6	1	6	6	6	1	6	6	6	2	2		04	3
2024	00048	1	2	08	4	6	5	3	853.574004	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	85	6	1	1		1		3	99	99	99	1	1	2	1	6	2		2	1	-9	02	6											1	2	4	2	7	6	100	1	1	1	4	50000				6		9813727.56	0	6325052.38	0	0	0	3488675.18	4485230.26	0	0	4493425.67	46946.57	0	0	307286.64	0	0	0	202297.04	278541.37	6	6	6	6	1	6	6	6	6	5	3		02	1
2024	00049	1	2	12	1	6	5	3	1043.088853	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	77	6	1	1		1		3	99	99	99	1	1	3	2	6	2		2	1	-9	04	6											1	1	2	2	4	6	140	1	4	1	4	150000				6		11540481.17	0	4333162.41	0	0	0	7207318.76	285108.42	0	0	8500748.94	444182	0	130386.11	1063950.63	0	0	0	1116105.07	0	6	6	6	6	1	6	6	6	6	5	3		04	1
2024	00050	1	1	05	7	6	3	2	605.332307	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	06						03	02				02	60	1	1	1		1	1	2	01	99	99	1	1	3	2	1	1	1	1	1	1300	-9	1	5	3	R	3	1	6	1	1	01	1	1	1	2	2	4	6	98	1	3	6		100000				6		17440789.16	6.85	13891898.58	0	0	0	3548890.58	4301784.4	235645.04	26952.2	6369190.17	1227642.44	33826.06	1272636.48	494255.32	517514	0	853036.5	1843073.33	265233.22	6	1	6	6	6	6	6	6	6	2	2	2887	06	2
2024	00051	1	2	10	5	1	1	1	1695.882671	5	5	0	0	0	4	1	1	4	2	3	0	1	2	0	2	0	0	3	2	3	2	1	4	2	2	3.6	2.8	3	3	11						06	04				02	37	1	1	1		1	3	1	01	99	99	1	1	4	3	1	1	1	1	1	-9	-9	1	9	5	H	3	1	6	1	1	01	1	3	3	2	1	6	6	145	1	1	6						6		94194904.64	5.52	92492115.12	0	0	1702789.52	0	14463495.83	1238662.63	4264030.41	19892612.21	2436202.39	6144154.12	29105517.05	2402244.97	4229888.97	807545.41	5768010.05	305258.88	3137281.72	6	1	6	6	6	6	6	6	6	2	2		05	2
2024	00052	1	1	08	4	6	5	3	680.478027	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	62	6	1	1		1		3	99	99	99	1	1	5	4	1	1	1	1	1	2200	-9	1	4	3	O	3	1	1	1	1	04	2	1	1	4	2	5	6	100	1	3	1	5	45000				6		24089640.47	0	21185946.48	0	0	0	2903693.99	2623298.19	0	2152578.83	4072755.24	828957.09	129058.22	8373096.51	653258.91	0	0	2411292.44	632844.57	2212500.48	6	1	6	6	6	6	6	6	6	2	2	2200	05	1
2024	00053	1	2	13	3	6	1	1	1298.630721	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	0	10						07	04				02	43	1	1	1		1		1	99	01	99	1	1	4	3	1	1	1	1	1	1000	-9	1	2	2	P	3	1	6	1	1	02	2	1	4	2	2	3	6	60	1	3	6		180000				6		18502119.23	9.86	8068766.5	0	0	0	10433352.73	1831031.87	115543.23	25175.04	12861635.79	82668.48	85074.4	465121.34	1337164.34	159168.7	0	588234.48	727233.2	224068.35	6	1	6	6	6	6	6	6	1	2	2	1300	03	2
2024	00054	1	1	10	5	6	5	2	1413.817438	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	79	6	1	1		1		-9	99	99	99	1	1	3	2	6	2		2	1	517	-9	1	9	5	T	3	9				10	6	1	4	2	2	6	6	127	1	2	6		-9				6		19435782.99	0	8290667.21	0	0	0	11145115.78	5399907.53	0	0	11902921.93	228567.15	848290.46	0	0	0	0	0	0	1056095.92	6	6	6	6	6	6	1	6	6	7	3	517	02	1
2024	00055	2	2	16	2	6	3	1	454.928282	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	43	6	1	1		1		1	99	99	99	1	1	7	4	1	1	1	1	1	-9	03	1	4	3	N	3	1	6	1	1	02	2	2	4	2	2	4	6	60	1	2	1	2	110000	75000	-0.09	-0.09	6		10619150.43	0	7046089.93	0	0	0	3573060.5	2272485.85	608026.36	381912.29	4221333.3	385101.92	193723.63	899544.44	253167.59	200391.88	0	232013.42	384414.4	587035.34	6	1	6	6	6	6	6	6	6	2	2		03	1
2024	00056	1	2	13	3	1	1	1	4740.256283	5	5	0	0	0	3	2	2	3	2	3	2	0	0	2	1	0	0	3	2	1	4	0	5	2	2	3.4	2.6	2	2	11						06	04				02	30	1	4	2	3	1	1	2	01	99	99	4	4	5	4	1	1	1	1	1	1200	-9	1	9	5	H	3	1	6	1	2	01	1	3	1	3	3	2	1	50	1	1	1	1					6		96084086.74	7.76	96084086.74	0	0	0	0	31900290.66	556092.26	12229322.41	34129845.24	3656481.33	3760753.49	1502244.19	910129.21	1447962.96	0	1490003.11	0	4500961.88	6	1	6	6	6	6	6	6	6	2	2	1200	03	1
2024	00057	2	2	16	2	6	2	1	271.061822	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	0	2	0	2	0	0	1.7	1.5	1	1	06						03	02				01	60	1	1	1		1		2	02	99	99	1	1	5	4	2	1		2	1	480	-9	1	3	2	C	2	2				07	4	1	4	2	2	5	6	77	1	2	1	2	270000				6		9941396.45	0	6887626.96	0	0	0	3053769.48	2669039.08	150295.99	0	3818207.19	132841.38	608481.35	16046.86	336707.26	117273.46	0	617575.53	301339.43	1173588.92	6	6	6	6	6	1	6	6	6	6	3	960	02	2
2024	00058	1	1	16	2	6	3	2	569.89748	3	3	0	0	0	2	1	1	2	1	2	0	1	1	0	1	0	0	1	2	0	3	1	2	2	2	2.2	1.8	1	1	10						07	04				01	42	6	4	2	3	1		1	99	99	99	4	4	3	2	2	1		2	1	1200	-9	1	9	5	T	3	1	6	1	2	07	4	3	4	2	2	5	6	85	1	2	1	2					6		8549153.41	0	8549153.41	0	0	0	0	1213103.24	0	549744.37	5697835	139239.84	85484.62	0	246195.71	71237.18	19946.41	0	0	526367.02	6	6	6	6	6	6	1	6	6	7	3	1200	03	1
2024	00059	2	2	14	6	1	1	1	412.651095	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				02	77	1	1	1		1	1	2	01	99	99	1	1	7	4	3	2		2	1	-9	04	1	0	2	O	3	1	1	1	1	08	5	1	4	1	1	4	6	140	1	2	1	2	300000				1	1	16279111.07	0	9879131.19	0	0	0	6399979.88	2049791.02	252742.34	161075.29	8413717.22	1126674.1	235539.41	0	297108.79	1012580.65	0	460293.48	2024812.9	244775.88	6	6	1	6	6	6	6	6	6	3	3		05	2
2024	00060	1	1	06	1	6	5	3	291.160762	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	74	6	1	1		1		3	99	99	99	1	1	2	1	3	2		2	1	-9	03	1	6	4	A	1	2				08	5	1	2	4	2	6	6	80	1	3	6		100000				6		3752910.97	0	2225966.04	0	0	0	1526944.93	1374516.16	203018.46	0	1658549.59	47912.36	181975.48	0	139757.17	0	0	0	72790.19	74391.57	6	6	1	6	1	6	6	6	6	3	3		03	1
2024	00061	1	1	11	4	6	5	3	513.111263	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	77	1	1	1		1		3	99	99	99	1	1	2	1	3	2		2	1	830	-9	1	9	5	O	3	1	1	1	1	08	5	1	2	4	3	4	6	47	1	3	6		-9				6		2724918.51	0	671250.32	120213.57	0	0	1933454.62	300327.73	435.04	14358.56	2060911.46	1638.89	1540.71	0	227821.4	810.75	0	0	114423.81	2650.15	6	6	1	6	6	6	6	6	6	3	3	830	02	1
2024	00062	1	1	13	3	1	1	1	1514.212018	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	53	6	1	1		1		1	99	99	99	1	1	6	4	1	1	1	1	1	1400	-9	1	3	2	M	3	1	6	1	1	02	2	1	4	3	3	2	6	47	1	1	1	1	160000				6		94349051.79	0	85005514.38	0	0	0	9343537.41	857324.81	1587951.37	3684582.58	10851692.58	944807.55	5832239.95	3006971.75	2465137.16	8431637.25	0	49903973.01	529974.21	6252759.56	6	1	6	6	6	6	6	6	6	2	2	1400	03	1
2024	00063	1	1	01	6	6	2	2	2502.996395	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				01	47	1	4	2	3	1		2	02	99	99	4	4	3	2	1	1	1	1	1	3000	-9	1	5	3	G	3	2				05	3	3	2	2	2	5	6	100	1	1	6						6		74434417.04	13.75	67453332.63	0	6981084.41	0	0	36149106.55	5260575.7	376450.73	23434683.29	89127.81	3356377.91	2111749.87	0	278420.59	0	2874710.03	0	503214.56	1	6	6	6	6	6	6	6	6	1	1	5000	08	2
2024	00064	2	2	01	6	6	1	1	2026.419667	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	53	1	1	1		1		1	99	99	99	1	1	5	4	1	1	2	1	1	-9	03	1	2	2	P	3	1	6	1	1	02	2	1	2	4	2	4	6	100	1	3	6		-9				6		45903357.55	0	37098605.67	0	0	0	8804751.87	9792427.55	0	3698215.89	23065680.28	1496241.96	0	2331672.13	2379016.69	0	0	1322537.25	851096.26	966469.53	6	1	6	6	1	6	6	6	6	5	3		03	1
2024	00065	1	1	14	6	6	4	2	655.973689	4	4	0	0	0	4	0	0	4	0	4	0	0	1	1	2	0	0	2	2	2	2	1	3	1	1	3.1	2.5	3	3	11						05	04				01	64	1	1	1		1		-9	02	99	99	1	1	3	2	1	1	1	1	1	-9	04	1	8	4	C	2	1	6	1	1	01	1	1	1	4	1	5	1	110	1	1	1	1	150000				1	1	26931173	0	20060885.89	0	0	0	6870287.11	5586031.63	329322.64	1968139.62	10030171.41	338285.07	230616.49	3594410.53	556134.49	261758.36	688772.37	1110481.54	1223436.85	1013611.99	6	1	6	6	6	6	6	1	6	2	2		08	2
2024	00066	1	1	01	6	6	2	1	1659.70416	3	3	0	0	0	3	0	0	3	0	3	0	0	0	1	1	1	0	2	1	2	1	0	3	0	0	2.4	2	2	2	11						04	04				01	63	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	2000	-9	1	3	2	N	3	1	6	1	1	02	2	1	4	2	2	5	6	80	1	1	6		230000				6		79099143.07	13.57	63586097.33	0	0	0	15513045.74	19479805.81	725592.49	249619.55	23332993.56	1041457.25	6170721.16	4995078.16	995822.5	1452513.94	0	15836049.86	4096149.87	723338.92	6	1	1	6	6	6	6	6	6	2	2	4400	07	3
2024	00067	2	2	12	1	6	4	2	877.823908	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11						04	04				02	50	6	1	1		1	1	2	01	99	99	1	1	2	1	1	1	1	1	1	-9	03	1	6	4	A	1	2				06	3	2	1	4	2	6	1	35	1	1	1	5	-9	-9	-0.09	-0.09	6		22079552.38	6.82	19965618.49	0	0	0	2113933.9	6552485.63	327586.64	1281622.91	3881432.33	910727.51	1504844.5	3415278.37	987551.9	537001.68	0	308962.21	923470.75	1448587.96	1	1	6	6	6	6	6	6	6	1	1		05	2
2024	00068	1	1	03	1	6	1	1	461.301527	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10						07	04				02	52	1	1	1		1		1	99	01	99	1	1	6	4	1	1	1	1	1	1633	-9	1	2	2	M	3	1	6	1	1	02	2	1	4	2	2	4	6	70	1	2	1	2	110000				6		15977095.74	0	13294684.71	0	0	0	2682411.04	1734095.49	154136.1	0	3582391.86	27678.09	823044.4	1545374.35	553561.83	2286056.6	0	807277.67	502343.52	3961135.82	6	1	1	6	6	6	6	6	6	2	2	3850	07	2
2024	00069	1	1	13	3	6	1	1	1360.641258	3	3	0	0	0	3	0	0	3	0	3	0	0	1	1	1	0	0	3	0	3	0	0	3	0	0	2.4	2	2	2	10						07	04				01	54	6	1	1		1		4	99	99	99	1	1	2	1	1	1	1	1	1	-9	03	1	9	5	P	3	1	6	1	1	01	1	2	4	2	2	6	6	100	1	2	1	2	196000	45000	-0.09	-0.09	6		36822852.63	9.69	24175899.23	0	0	0	12646953.4	1504802.06	113452.75	2812833.71	16190063.24	81095.38	743347.71	6593711.41	2970644.06	1805000.32	0	1952523.63	1672228.11	383150.26	6	1	6	6	6	6	6	6	6	2	2		07	3
2024	00070	1	2	10	5	1	1	1	1694.635041	4	4	0	0	0	4	0	0	4	0	4	0	0	2	0	2	0	0	3	1	2	2	1	3	1	1	3.1	2.5	3	3	11						05	04				01	55	6	1	1		1		2	02	99	99	1	1	7	4	1	1	1	1	1	-9	05	1	1	1	H	3	1	6	1	1	02	2	1	4	2	2	6	6	140	1	2	6		300000				6		117362358.21	7.67	99898019.27	0	0	0	17464338.94	15618903.08	1435802.93	4935868.59	24122961.29	2183021.03	426840.48	17559253.25	2628793.99	5081902.2	3219806.58	14898602.59	15117551.11	10133051.09	6	1	6	6	6	6	6	6	6	2	2		07	2
2024	00071	2	2	06	1	6	5	3	320.465439	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	02						01	02				01	53	1	1	1		1		1	99	99	99	1	1	5	4	2	1		2	6			1	5	3	I	3	1	6	1	2	07	4	1	1	4	3	3	6	50	6		6		50000				6		3570806.77	0.48	1917114.86	0	0	0	1653691.92	409900	0	214444.79	1685738.46	61672.7	16962.68	912073.76	76911.71	0	0	53628.43	121776.87	17697.38	6	6	6	6	6	6	6	6	6			0	00	0
2024	00072	1	1	09	5	6	5	3	5718.110519	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	78	6	1	1		1		3	99	99	99	1	1	3	2	3	2		2	1	1650	-9	1	5	3	P	3	1	1	1	1	08	5	1	2	4	2	6	6	100	1	4	1	4	-9				6		188139040.14	0	148270828.72	0	0	0	39868211.42	58657957.33	0	0	66640404.87	2116773.8	4574488.42	20990143.83	2744693.05	988796.45	0	0	8119716.94	23306065.46	6	6	1	6	1	6	6	6	6	3	3	1650	04	1
2024	00073	1	2	01	6	6	2	1	757.005813	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	1	3	1	3	0	4	2	2	2.7	2.1	1	1	08						05	03				02	44	1	1	1		1	1	2	01	99	99	1	1	5	4	1	1	1	1	1	-9	05	1	3	2	O	3	1	1	1	1	04	2	2	2	2	2	5	1	110	1	2	6		-9	160000	-0.09	-0.09	6		23825277.72	0	19330708.97	0	0	0	4494568.75	3341435.18	364842.66	4605118.7	6573306.72	0	0	0	1589712.21	446633.43	0	5656663.97	1097658.43	149906.42	6	1	6	6	6	6	6	6	6	2	2		05	1
2024	00074	1	2	16	2	1	1	1	318.219071	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	62	1	1	1		1		4	99	99	99	1	1	7	4	1	1	1	1	-9	-9	-9	1	1	1	N	3	3				05	3	3	4	2	2	3	6	90	1	1	1	1					6		9039423.82	0	9039423.82	0	0	0	0	2322003.65	0	127764.96	3946260.16	0	0	0	196086.59	891013.4	0	1255249.22	246842.53	54203.32	1	6	6	6	6	6	6	1	6	1	1		05	1
2024	00075	2	2	14	6	6	2	2	211.588234	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				01	43	6	1	1		1		2	02	99	99	1	1	7	4	1	1	1	1	1	-9	05	1	2	2	P	3	1	1	1	2	04	2	2	1	4	2	6	6	80	1	1	1	1	330000	126000	300	134	1	1	9509085.45	7.09	6276480.62	0	0	0	3232604.83	1075823.06	0	0	5208003.86	133554.34	674654.39	22851.53	153613.06	0	76171.76	571758.82	846475.66	746178.98	6	1	6	6	6	6	1	6	6	2	2		07	3
2024	00076	2	2	05	7	6	3	1	372.821253	2	2	0	0	0	2	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	2	1	1	1.7	1.5	1	1	04						07	03				01	51	6	1	1		1		1	99	99	99	1	1	5	4	1	1	2	1	1	-9	03	1	5	3	G	3	1	6	1	1	01	1	2	4	2	1	5	1	100	1	6	6		130000	47000	459	-0.09	6		11293850.32	0	9214148.89	0	0	0	2079701.43	4502682.06	141417.2	473237.79	2448570.78	856497.85	43672.96	729857.02	697131	72788.26	223692.75	0	268431.3	835871.33	6	1	6	6	6	6	6	6	6	2	2		03	1
2024	00077	1	1	17	2	6	5	3	166.482267	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				01	57	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	2100	-9	1	6	4	A	1	2				06	3	6	3	4	2	6	6	160	1	4	1	4	200000				1	1	5316965	0.97	2077885.63	980673.77	0	0	2258405.6	1063768.42	49581	72919.23	2893701.93	66592.91	51310.05	45339.78	83074.65	1664.82	11653.76	417478.59	310156.46	249723.4	1	1	6	6	6	6	6	6	6	1	1	4100	07	2
2024	00078	1	1	12	1	6	5	3	899.859028	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	66	1	1	1		1		-9	99	99	99	1	1	4	3	3	2		2	1	-9	04	1	6	4	A	1	3				08	5	1	1	4	2	6	6	150	1	1	1	1	150000				6		20719731.52	0	14255883.68	1246942.83	0	0	5216905.02	4640599.13	1556068.94	0	7615029.32	1017929.04	1061057.15	43193.23	86386.47	0	0	3157314.07	606504.98	935649.19	6	6	1	6	6	6	6	1	6	8	1		04	1
2024	00079	2	2	07	4	6	5	2	876.879949	4	4	0	0	0	2	2	2	2	2	2	1	1	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				02	35	6	1	1		1	2	2	01	99	99	1	1	6	4	1	1	1	1	1	1630	-9	1	2	2	P	3	1	1	1	1	04	2	2	2	2	1	6	1	190	1	2	1	2	219000	160000	750	-0.09	6		28734099.66	0.89	22000134.28	0	0	0	6733965.38	1645465.52	0	1706992.97	8826200.94	418096.36	255278.26	8246453.26	2000163.16	1466610.93	236757.59	1884566	1170634.73	876879.95	6	1	6	6	6	6	6	6	6	2	2	3928	07	2
2024	00080	1	1	13	3	1	1	1	1037.753285	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				01	47	1	1	1		1		2	02	99	99	1	1	7	4	1	1	1	1	1	-9	07	1	2	2	M	3	2				05	3	1	4	1	1	5	1	120	1	1	1	1	600000				6		63930527.14	0	46779278.24	0	0	0	17151248.9	9933907.78	425618.35	3787799.49	19797519.78	1669501.59	18993.72	5282164.22	827089.37	658956.53	6226519.71	10377532.85	683661.49	4241262.26	1	1	6	6	6	6	6	6	6	1	1		08	2
2024	00081	2	2	12	1	6	5	3	678.359333	3	3	0	0	0	3	0	0	3	0	3	0	0	0	1	2	0	0	3	0	3	0	0	3	0	0	2.4	2	2	2	11						04	04				01	51	6	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	5	3	O	3	1	1	1	1	03	1	1	1	2	2	6	6	180	1	3	1	5	70000				6		24320147.62	0	16468310.83	1604420.94	0	1362244.2	4885171.65	2399063.39	2923226.39	0	6332112.11	551436.15	660269.75	7013397.6	691926.52	0	0	2849889.6	898826.12	0	6	1	6	6	6	6	6	6	6	2	2		07	3
2024	00082	1	1	13	3	6	5	2	1159.008866	4	4	0	0	0	3	1	1	3	2	2	0	1	1	0	2	0	0	1	3	1	3	1	3	2	2	2.9	2.3	2	2	11						05	04				01	50	1	1	1		1		2	02	99	99	1	1	7	4	1	1	1	1	1	2000	-9	1	7	4	H	3	1	6	1	1	01	1	1	4	2	2	4	1	125	1	1	1	1	300000				6		45044844.53	9.3	35815830.42	0	0	0	9229014.11	18513220.44	1480234.4	728878.61	10515557.9	849169.43	911564.1	5368621.29	696688.88	1050546.92	0	2200704.82	1367630.46	1362027.27	1	6	6	6	6	6	6	6	6	1	1	2000	05	1
